The result is shown here.
In epoch 0, loss: 1.946, train acc: 0.111, val acc: 0.122 (best 0.122), test acc: 0.109 (best 0.109)
In epoch 5, loss: 1.945, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 10, loss: 1.944, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 15, loss: 1.942, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 20, loss: 1.940, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 25, loss: 1.937, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 30, loss: 1.932, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 35, loss: 1.927, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 40, loss: 1.918, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 45, loss: 1.907, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 50, loss: 1.892, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 55, loss: 1.873, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 60, loss: 1.853, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 65, loss: 1.835, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 70, loss: 1.826, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 75, loss: 1.817, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 80, loss: 1.804, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 85, loss: 1.785, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 90, loss: 1.760, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 95, loss: 1.729, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 100, loss: 1.693, train acc: 0.294, val acc: 0.311 (best 0.312), test acc: 0.317 (best 0.317)
In epoch 105, loss: 1.653, train acc: 0.296, val acc: 0.312 (best 0.312), test acc: 0.320 (best 0.317)
In epoch 110, loss: 1.608, train acc: 0.326, val acc: 0.316 (best 0.320), test acc: 0.363 (best 0.339)
In epoch 115, loss: 1.563, train acc: 0.361, val acc: 0.331 (best 0.331), test acc: 0.403 (best 0.403)
In epoch 120, loss: 1.520, train acc: 0.423, val acc: 0.423 (best 0.423), test acc: 0.448 (best 0.448)
In epoch 125, loss: 1.480, train acc: 0.433, val acc: 0.431 (best 0.431), test acc: 0.457 (best 0.468)
In epoch 130, loss: 1.442, train acc: 0.443, val acc: 0.427 (best 0.431), test acc: 0.451 (best 0.468)
In epoch 135, loss: 1.406, train acc: 0.453, val acc: 0.433 (best 0.433), test acc: 0.460 (best 0.449)
In epoch 140, loss: 1.372, train acc: 0.457, val acc: 0.438 (best 0.438), test acc: 0.453 (best 0.455)
In epoch 145, loss: 1.345, train acc: 0.453, val acc: 0.442 (best 0.442), test acc: 0.444 (best 0.444)
In epoch 150, loss: 1.323, train acc: 0.461, val acc: 0.447 (best 0.447), test acc: 0.449 (best 0.448)
In epoch 155, loss: 1.304, train acc: 0.466, val acc: 0.449 (best 0.449), test acc: 0.453 (best 0.455)
In epoch 160, loss: 1.288, train acc: 0.471, val acc: 0.458 (best 0.458), test acc: 0.459 (best 0.459)
In epoch 165, loss: 1.272, train acc: 0.487, val acc: 0.473 (best 0.473), test acc: 0.468 (best 0.468)
In epoch 170, loss: 1.255, train acc: 0.503, val acc: 0.481 (best 0.481), test acc: 0.477 (best 0.470)
In epoch 175, loss: 1.235, train acc: 0.533, val acc: 0.501 (best 0.501), test acc: 0.508 (best 0.508)
In epoch 180, loss: 1.214, train acc: 0.546, val acc: 0.529 (best 0.529), test acc: 0.529 (best 0.530)
In epoch 185, loss: 1.191, train acc: 0.576, val acc: 0.534 (best 0.543), test acc: 0.582 (best 0.584)
In epoch 190, loss: 1.167, train acc: 0.602, val acc: 0.547 (best 0.547), test acc: 0.617 (best 0.600)
In epoch 195, loss: 1.142, train acc: 0.623, val acc: 0.562 (best 0.562), test acc: 0.659 (best 0.657)
In epoch 200, loss: 1.117, train acc: 0.637, val acc: 0.567 (best 0.567), test acc: 0.669 (best 0.656)
In epoch 205, loss: 1.090, train acc: 0.645, val acc: 0.577 (best 0.579), test acc: 0.672 (best 0.672)
In epoch 210, loss: 1.062, train acc: 0.651, val acc: 0.586 (best 0.586), test acc: 0.678 (best 0.678)
In epoch 215, loss: 1.031, train acc: 0.657, val acc: 0.595 (best 0.595), test acc: 0.680 (best 0.680)
In epoch 220, loss: 1.002, train acc: 0.660, val acc: 0.597 (best 0.601), test acc: 0.680 (best 0.683)
In epoch 225, loss: 0.975, train acc: 0.665, val acc: 0.595 (best 0.601), test acc: 0.681 (best 0.683)
In epoch 230, loss: 0.949, train acc: 0.669, val acc: 0.599 (best 0.601), test acc: 0.674 (best 0.683)
In epoch 235, loss: 0.929, train acc: 0.669, val acc: 0.599 (best 0.601), test acc: 0.676 (best 0.683)
In epoch 240, loss: 0.909, train acc: 0.669, val acc: 0.603 (best 0.603), test acc: 0.680 (best 0.680)
In epoch 245, loss: 0.890, train acc: 0.674, val acc: 0.603 (best 0.603), test acc: 0.683 (best 0.680)
In epoch 250, loss: 0.872, train acc: 0.679, val acc: 0.614 (best 0.614), test acc: 0.687 (best 0.689)
In epoch 255, loss: 0.855, train acc: 0.685, val acc: 0.617 (best 0.617), test acc: 0.700 (best 0.700)
In epoch 260, loss: 0.839, train acc: 0.688, val acc: 0.616 (best 0.619), test acc: 0.705 (best 0.702)
In epoch 265, loss: 0.822, train acc: 0.692, val acc: 0.619 (best 0.619), test acc: 0.709 (best 0.702)
In epoch 270, loss: 0.804, train acc: 0.701, val acc: 0.628 (best 0.630), test acc: 0.724 (best 0.722)
In epoch 275, loss: 0.785, train acc: 0.709, val acc: 0.627 (best 0.630), test acc: 0.729 (best 0.722)
In epoch 280, loss: 0.764, train acc: 0.715, val acc: 0.636 (best 0.636), test acc: 0.733 (best 0.733)
In epoch 285, loss: 0.742, train acc: 0.719, val acc: 0.643 (best 0.643), test acc: 0.729 (best 0.729)
In epoch 290, loss: 0.721, train acc: 0.728, val acc: 0.654 (best 0.654), test acc: 0.735 (best 0.735)
In epoch 295, loss: 0.700, train acc: 0.734, val acc: 0.671 (best 0.671), test acc: 0.740 (best 0.740)
In epoch 300, loss: 0.682, train acc: 0.762, val acc: 0.697 (best 0.697), test acc: 0.744 (best 0.744)
In epoch 305, loss: 0.664, train acc: 0.765, val acc: 0.706 (best 0.706), test acc: 0.748 (best 0.748)
In epoch 310, loss: 0.646, train acc: 0.772, val acc: 0.732 (best 0.732), test acc: 0.750 (best 0.750)
In epoch 315, loss: 0.631, train acc: 0.782, val acc: 0.745 (best 0.745), test acc: 0.766 (best 0.762)
In epoch 320, loss: 0.616, train acc: 0.794, val acc: 0.750 (best 0.750), test acc: 0.772 (best 0.772)
In epoch 325, loss: 0.602, train acc: 0.806, val acc: 0.762 (best 0.762), test acc: 0.788 (best 0.788)
In epoch 330, loss: 0.589, train acc: 0.819, val acc: 0.771 (best 0.778), test acc: 0.796 (best 0.797)
In epoch 335, loss: 0.576, train acc: 0.836, val acc: 0.791 (best 0.791), test acc: 0.805 (best 0.805)
In epoch 340, loss: 0.563, train acc: 0.850, val acc: 0.797 (best 0.797), test acc: 0.812 (best 0.808)
In epoch 345, loss: 0.552, train acc: 0.858, val acc: 0.802 (best 0.802), test acc: 0.818 (best 0.818)
In epoch 350, loss: 0.542, train acc: 0.858, val acc: 0.806 (best 0.806), test acc: 0.818 (best 0.818)
In epoch 355, loss: 0.535, train acc: 0.866, val acc: 0.806 (best 0.806), test acc: 0.812 (best 0.818)
In epoch 360, loss: 0.523, train acc: 0.868, val acc: 0.802 (best 0.810), test acc: 0.818 (best 0.820)
In epoch 365, loss: 0.516, train acc: 0.866, val acc: 0.811 (best 0.811), test acc: 0.816 (best 0.816)
In epoch 370, loss: 0.508, train acc: 0.874, val acc: 0.808 (best 0.811), test acc: 0.820 (best 0.816)
In epoch 375, loss: 0.501, train acc: 0.876, val acc: 0.811 (best 0.813), test acc: 0.821 (best 0.818)
In epoch 380, loss: 0.494, train acc: 0.873, val acc: 0.813 (best 0.817), test acc: 0.818 (best 0.816)
In epoch 385, loss: 0.488, train acc: 0.874, val acc: 0.819 (best 0.819), test acc: 0.816 (best 0.816)
In epoch 390, loss: 0.482, train acc: 0.875, val acc: 0.821 (best 0.821), test acc: 0.816 (best 0.820)
In epoch 395, loss: 0.477, train acc: 0.876, val acc: 0.821 (best 0.823), test acc: 0.814 (best 0.816)
In epoch 400, loss: 0.472, train acc: 0.877, val acc: 0.823 (best 0.823), test acc: 0.814 (best 0.816)
In epoch 405, loss: 0.467, train acc: 0.878, val acc: 0.823 (best 0.824), test acc: 0.812 (best 0.810)
In epoch 410, loss: 0.462, train acc: 0.878, val acc: 0.824 (best 0.824), test acc: 0.814 (best 0.810)
In epoch 415, loss: 0.457, train acc: 0.880, val acc: 0.826 (best 0.826), test acc: 0.814 (best 0.814)
In epoch 420, loss: 0.453, train acc: 0.881, val acc: 0.826 (best 0.826), test acc: 0.812 (best 0.814)
In epoch 425, loss: 0.448, train acc: 0.881, val acc: 0.824 (best 0.828), test acc: 0.816 (best 0.816)
In epoch 430, loss: 0.444, train acc: 0.882, val acc: 0.826 (best 0.828), test acc: 0.816 (best 0.816)
In epoch 435, loss: 0.440, train acc: 0.881, val acc: 0.826 (best 0.830), test acc: 0.812 (best 0.814)
In epoch 440, loss: 0.435, train acc: 0.882, val acc: 0.828 (best 0.830), test acc: 0.818 (best 0.814)
In epoch 445, loss: 0.432, train acc: 0.884, val acc: 0.830 (best 0.832), test acc: 0.818 (best 0.820)
In epoch 450, loss: 0.427, train acc: 0.885, val acc: 0.828 (best 0.832), test acc: 0.821 (best 0.820)
In epoch 455, loss: 0.423, train acc: 0.885, val acc: 0.830 (best 0.832), test acc: 0.818 (best 0.820)
In epoch 460, loss: 0.419, train acc: 0.887, val acc: 0.828 (best 0.832), test acc: 0.818 (best 0.820)
In epoch 465, loss: 0.415, train acc: 0.888, val acc: 0.832 (best 0.832), test acc: 0.820 (best 0.820)
In epoch 470, loss: 0.416, train acc: 0.884, val acc: 0.819 (best 0.834), test acc: 0.818 (best 0.818)
In epoch 475, loss: 0.409, train acc: 0.887, val acc: 0.824 (best 0.834), test acc: 0.820 (best 0.818)
In epoch 480, loss: 0.404, train acc: 0.890, val acc: 0.826 (best 0.834), test acc: 0.818 (best 0.818)
In epoch 485, loss: 0.401, train acc: 0.890, val acc: 0.828 (best 0.834), test acc: 0.818 (best 0.818)
In epoch 490, loss: 0.397, train acc: 0.892, val acc: 0.828 (best 0.834), test acc: 0.821 (best 0.818)
In epoch 495, loss: 0.393, train acc: 0.893, val acc: 0.828 (best 0.835), test acc: 0.821 (best 0.821)
In epoch 500, loss: 0.390, train acc: 0.893, val acc: 0.830 (best 0.835), test acc: 0.821 (best 0.821)
In epoch 505, loss: 0.386, train acc: 0.892, val acc: 0.834 (best 0.835), test acc: 0.821 (best 0.821)
In epoch 510, loss: 0.383, train acc: 0.892, val acc: 0.834 (best 0.835), test acc: 0.825 (best 0.821)
In epoch 515, loss: 0.380, train acc: 0.894, val acc: 0.832 (best 0.835), test acc: 0.821 (best 0.821)
In epoch 520, loss: 0.377, train acc: 0.893, val acc: 0.828 (best 0.835), test acc: 0.823 (best 0.821)
In epoch 525, loss: 0.374, train acc: 0.893, val acc: 0.835 (best 0.835), test acc: 0.823 (best 0.821)
In epoch 530, loss: 0.371, train acc: 0.893, val acc: 0.826 (best 0.835), test acc: 0.823 (best 0.821)
In epoch 535, loss: 0.369, train acc: 0.895, val acc: 0.834 (best 0.835), test acc: 0.821 (best 0.821)
In epoch 540, loss: 0.368, train acc: 0.895, val acc: 0.823 (best 0.835), test acc: 0.823 (best 0.821)
In epoch 545, loss: 0.363, train acc: 0.897, val acc: 0.828 (best 0.835), test acc: 0.823 (best 0.821)
In epoch 550, loss: 0.361, train acc: 0.895, val acc: 0.832 (best 0.835), test acc: 0.825 (best 0.821)
In epoch 555, loss: 0.358, train acc: 0.898, val acc: 0.830 (best 0.835), test acc: 0.825 (best 0.821)
In epoch 560, loss: 0.356, train acc: 0.899, val acc: 0.828 (best 0.835), test acc: 0.825 (best 0.821)
In epoch 565, loss: 0.353, train acc: 0.899, val acc: 0.828 (best 0.835), test acc: 0.827 (best 0.821)
In epoch 570, loss: 0.352, train acc: 0.900, val acc: 0.828 (best 0.835), test acc: 0.825 (best 0.821)
In epoch 575, loss: 0.351, train acc: 0.900, val acc: 0.824 (best 0.835), test acc: 0.827 (best 0.821)
In epoch 580, loss: 0.347, train acc: 0.901, val acc: 0.824 (best 0.835), test acc: 0.832 (best 0.821)
In epoch 585, loss: 0.345, train acc: 0.903, val acc: 0.832 (best 0.835), test acc: 0.829 (best 0.821)
In epoch 590, loss: 0.343, train acc: 0.903, val acc: 0.830 (best 0.835), test acc: 0.829 (best 0.821)
In epoch 595, loss: 0.341, train acc: 0.901, val acc: 0.823 (best 0.835), test acc: 0.832 (best 0.821)
In epoch 600, loss: 0.338, train acc: 0.903, val acc: 0.832 (best 0.835), test acc: 0.832 (best 0.821)
In epoch 605, loss: 0.337, train acc: 0.904, val acc: 0.830 (best 0.835), test acc: 0.832 (best 0.821)
In epoch 610, loss: 0.337, train acc: 0.900, val acc: 0.826 (best 0.835), test acc: 0.834 (best 0.821)
In epoch 615, loss: 0.333, train acc: 0.905, val acc: 0.832 (best 0.835), test acc: 0.832 (best 0.821)
In epoch 620, loss: 0.332, train acc: 0.908, val acc: 0.835 (best 0.835), test acc: 0.834 (best 0.821)
In epoch 625, loss: 0.330, train acc: 0.902, val acc: 0.826 (best 0.835), test acc: 0.836 (best 0.821)
In epoch 630, loss: 0.328, train acc: 0.903, val acc: 0.826 (best 0.835), test acc: 0.838 (best 0.821)
In epoch 635, loss: 0.327, train acc: 0.906, val acc: 0.834 (best 0.835), test acc: 0.838 (best 0.821)
In epoch 640, loss: 0.325, train acc: 0.904, val acc: 0.828 (best 0.835), test acc: 0.840 (best 0.821)
In epoch 645, loss: 0.323, train acc: 0.905, val acc: 0.823 (best 0.835), test acc: 0.838 (best 0.821)
In epoch 650, loss: 0.322, train acc: 0.906, val acc: 0.832 (best 0.835), test acc: 0.838 (best 0.821)
In epoch 655, loss: 0.320, train acc: 0.905, val acc: 0.828 (best 0.835), test acc: 0.840 (best 0.821)
In epoch 660, loss: 0.318, train acc: 0.908, val acc: 0.826 (best 0.835), test acc: 0.838 (best 0.821)
In epoch 665, loss: 0.317, train acc: 0.906, val acc: 0.824 (best 0.835), test acc: 0.838 (best 0.821)
In epoch 670, loss: 0.315, train acc: 0.909, val acc: 0.828 (best 0.835), test acc: 0.838 (best 0.821)
In epoch 675, loss: 0.314, train acc: 0.906, val acc: 0.821 (best 0.835), test acc: 0.840 (best 0.821)
In epoch 680, loss: 0.314, train acc: 0.907, val acc: 0.835 (best 0.835), test acc: 0.836 (best 0.821)
In epoch 685, loss: 0.314, train acc: 0.909, val acc: 0.819 (best 0.837), test acc: 0.840 (best 0.836)
In epoch 690, loss: 0.311, train acc: 0.909, val acc: 0.819 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 695, loss: 0.308, train acc: 0.911, val acc: 0.830 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 700, loss: 0.308, train acc: 0.909, val acc: 0.832 (best 0.837), test acc: 0.836 (best 0.836)
In epoch 705, loss: 0.305, train acc: 0.912, val acc: 0.830 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 710, loss: 0.305, train acc: 0.911, val acc: 0.821 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 715, loss: 0.303, train acc: 0.913, val acc: 0.828 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 720, loss: 0.303, train acc: 0.912, val acc: 0.834 (best 0.837), test acc: 0.836 (best 0.836)
In epoch 725, loss: 0.302, train acc: 0.914, val acc: 0.823 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 730, loss: 0.300, train acc: 0.912, val acc: 0.826 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 735, loss: 0.299, train acc: 0.914, val acc: 0.834 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 740, loss: 0.297, train acc: 0.911, val acc: 0.823 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 745, loss: 0.296, train acc: 0.914, val acc: 0.826 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 750, loss: 0.299, train acc: 0.914, val acc: 0.834 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 755, loss: 0.294, train acc: 0.914, val acc: 0.826 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 760, loss: 0.294, train acc: 0.915, val acc: 0.824 (best 0.837), test acc: 0.836 (best 0.836)
In epoch 765, loss: 0.292, train acc: 0.913, val acc: 0.824 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 770, loss: 0.292, train acc: 0.916, val acc: 0.830 (best 0.837), test acc: 0.840 (best 0.836)
In epoch 775, loss: 0.291, train acc: 0.916, val acc: 0.826 (best 0.837), test acc: 0.836 (best 0.836)
In epoch 780, loss: 0.289, train acc: 0.915, val acc: 0.824 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 785, loss: 0.289, train acc: 0.916, val acc: 0.830 (best 0.837), test acc: 0.842 (best 0.836)
In epoch 790, loss: 0.289, train acc: 0.916, val acc: 0.823 (best 0.837), test acc: 0.836 (best 0.836)
In epoch 795, loss: 0.286, train acc: 0.916, val acc: 0.824 (best 0.837), test acc: 0.840 (best 0.836)
In epoch 800, loss: 0.286, train acc: 0.916, val acc: 0.830 (best 0.837), test acc: 0.840 (best 0.836)
In epoch 805, loss: 0.284, train acc: 0.917, val acc: 0.823 (best 0.837), test acc: 0.840 (best 0.836)
In epoch 810, loss: 0.283, train acc: 0.917, val acc: 0.823 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 815, loss: 0.284, train acc: 0.917, val acc: 0.830 (best 0.837), test acc: 0.840 (best 0.836)
In epoch 820, loss: 0.282, train acc: 0.919, val acc: 0.824 (best 0.837), test acc: 0.836 (best 0.836)
In epoch 825, loss: 0.282, train acc: 0.916, val acc: 0.823 (best 0.837), test acc: 0.836 (best 0.836)
In epoch 830, loss: 0.279, train acc: 0.917, val acc: 0.824 (best 0.837), test acc: 0.840 (best 0.836)
In epoch 835, loss: 0.278, train acc: 0.919, val acc: 0.826 (best 0.837), test acc: 0.843 (best 0.836)
In epoch 840, loss: 0.277, train acc: 0.919, val acc: 0.826 (best 0.837), test acc: 0.843 (best 0.836)
In epoch 845, loss: 0.276, train acc: 0.919, val acc: 0.823 (best 0.837), test acc: 0.840 (best 0.836)
In epoch 850, loss: 0.275, train acc: 0.919, val acc: 0.826 (best 0.837), test acc: 0.845 (best 0.836)
In epoch 855, loss: 0.274, train acc: 0.921, val acc: 0.824 (best 0.837), test acc: 0.845 (best 0.836)
In epoch 860, loss: 0.274, train acc: 0.918, val acc: 0.824 (best 0.837), test acc: 0.840 (best 0.836)
In epoch 865, loss: 0.276, train acc: 0.917, val acc: 0.830 (best 0.837), test acc: 0.843 (best 0.836)
In epoch 870, loss: 0.272, train acc: 0.921, val acc: 0.824 (best 0.837), test acc: 0.849 (best 0.836)
In epoch 875, loss: 0.270, train acc: 0.918, val acc: 0.823 (best 0.837), test acc: 0.842 (best 0.836)
In epoch 880, loss: 0.270, train acc: 0.919, val acc: 0.824 (best 0.837), test acc: 0.838 (best 0.836)
In epoch 885, loss: 0.269, train acc: 0.921, val acc: 0.826 (best 0.837), test acc: 0.849 (best 0.836)
In epoch 890, loss: 0.268, train acc: 0.921, val acc: 0.828 (best 0.837), test acc: 0.849 (best 0.836)
In epoch 895, loss: 0.267, train acc: 0.922, val acc: 0.821 (best 0.837), test acc: 0.845 (best 0.836)
In epoch 900, loss: 0.266, train acc: 0.922, val acc: 0.823 (best 0.837), test acc: 0.847 (best 0.836)
In epoch 905, loss: 0.265, train acc: 0.922, val acc: 0.823 (best 0.837), test acc: 0.847 (best 0.836)
In epoch 910, loss: 0.264, train acc: 0.922, val acc: 0.823 (best 0.837), test acc: 0.849 (best 0.836)
In epoch 915, loss: 0.270, train acc: 0.919, val acc: 0.823 (best 0.837), test acc: 0.840 (best 0.836)
In epoch 920, loss: 0.263, train acc: 0.922, val acc: 0.823 (best 0.837), test acc: 0.849 (best 0.836)
In epoch 925, loss: 0.262, train acc: 0.923, val acc: 0.826 (best 0.837), test acc: 0.845 (best 0.836)
In epoch 930, loss: 0.262, train acc: 0.922, val acc: 0.824 (best 0.837), test acc: 0.845 (best 0.836)
In epoch 935, loss: 0.262, train acc: 0.924, val acc: 0.826 (best 0.837), test acc: 0.845 (best 0.836)
In epoch 940, loss: 0.259, train acc: 0.922, val acc: 0.824 (best 0.837), test acc: 0.849 (best 0.836)
In epoch 945, loss: 0.258, train acc: 0.922, val acc: 0.828 (best 0.837), test acc: 0.845 (best 0.836)
In epoch 950, loss: 0.258, train acc: 0.923, val acc: 0.828 (best 0.837), test acc: 0.847 (best 0.836)
In epoch 955, loss: 0.257, train acc: 0.924, val acc: 0.824 (best 0.837), test acc: 0.849 (best 0.836)
In epoch 960, loss: 0.256, train acc: 0.925, val acc: 0.828 (best 0.837), test acc: 0.847 (best 0.836)
In epoch 965, loss: 0.256, train acc: 0.924, val acc: 0.823 (best 0.837), test acc: 0.843 (best 0.836)
In epoch 970, loss: 0.256, train acc: 0.920, val acc: 0.824 (best 0.837), test acc: 0.847 (best 0.836)
In epoch 975, loss: 0.254, train acc: 0.924, val acc: 0.824 (best 0.837), test acc: 0.845 (best 0.836)
