The result is shown here.
In epoch 0, loss: 1.946, train acc: 0.073, val acc: 0.102 (best 0.102), test acc: 0.050 (best 0.050)
In epoch 5, loss: 1.945, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 10, loss: 1.944, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 15, loss: 1.943, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 20, loss: 1.942, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 25, loss: 1.940, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 30, loss: 1.938, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 35, loss: 1.934, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 40, loss: 1.929, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 45, loss: 1.922, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 50, loss: 1.912, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 55, loss: 1.899, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 60, loss: 1.880, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 65, loss: 1.856, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 70, loss: 1.826, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 75, loss: 1.790, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 80, loss: 1.749, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 85, loss: 1.704, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 90, loss: 1.657, train acc: 0.294, val acc: 0.311 (best 0.314), test acc: 0.317 (best 0.298)
In epoch 95, loss: 1.615, train acc: 0.298, val acc: 0.309 (best 0.314), test acc: 0.322 (best 0.298)
In epoch 100, loss: 1.575, train acc: 0.335, val acc: 0.316 (best 0.316), test acc: 0.378 (best 0.359)
In epoch 105, loss: 1.536, train acc: 0.378, val acc: 0.331 (best 0.331), test acc: 0.433 (best 0.433)
In epoch 110, loss: 1.499, train acc: 0.401, val acc: 0.344 (best 0.344), test acc: 0.449 (best 0.449)
In epoch 115, loss: 1.462, train acc: 0.443, val acc: 0.379 (best 0.379), test acc: 0.477 (best 0.477)
In epoch 120, loss: 1.415, train acc: 0.479, val acc: 0.401 (best 0.401), test acc: 0.501 (best 0.501)
In epoch 125, loss: 1.366, train acc: 0.491, val acc: 0.409 (best 0.410), test acc: 0.503 (best 0.503)
