The result is shown here.
In epoch 0, loss: 1.946, train acc: 0.160, val acc: 0.089 (best 0.089), test acc: 0.203 (best 0.203)
In epoch 95, loss: 1.806, train acc: 0.294, val acc: 0.311 (best 0.311), test acc: 0.317 (best 0.317)
In epoch 100, loss: 1.794, train acc: 0.294, val acc: 0.311 (best 0.311), test acc: 0.317 (best 0.317)
In epoch 105, loss: 1.778, train acc: 0.294, val acc: 0.311 (best 0.311), test acc: 0.317 (best 0.317)
In epoch 110, loss: 1.758, train acc: 0.294, val acc: 0.311 (best 0.311), test acc: 0.317 (best 0.317)
In epoch 115, loss: 1.731, train acc: 0.294, val acc: 0.311 (best 0.311), test acc: 0.317 (best 0.317)
In epoch 120, loss: 1.697, train acc: 0.294, val acc: 0.311 (best 0.311), test acc: 0.317 (best 0.317)
In epoch 125, loss: 1.657, train acc: 0.294, val acc: 0.311 (best 0.311), test acc: 0.317 (best 0.317)
In epoch 130, loss: 1.609, train acc: 0.294, val acc: 0.311 (best 0.311), test acc: 0.317 (best 0.317)
In epoch 135, loss: 1.557, train acc: 0.316, val acc: 0.320 (best 0.320), test acc: 0.350 (best 0.350)
In epoch 140, loss: 1.506, train acc: 0.379, val acc: 0.333 (best 0.333), test acc: 0.440 (best 0.440)
In epoch 145, loss: 1.455, train acc: 0.406, val acc: 0.351 (best 0.351), test acc: 0.484 (best 0.484)
In epoch 150, loss: 1.406, train acc: 0.417, val acc: 0.357 (best 0.357), test acc: 0.497 (best 0.497)
In epoch 155, loss: 1.366, train acc: 0.435, val acc: 0.364 (best 0.364), test acc: 0.505 (best 0.505)
In epoch 160, loss: 1.333, train acc: 0.454, val acc: 0.390 (best 0.390), test acc: 0.512 (best 0.512)
In epoch 165, loss: 1.308, train acc: 0.453, val acc: 0.392 (best 0.396), test acc: 0.512 (best 0.512)
In epoch 170, loss: 1.290, train acc: 0.455, val acc: 0.394 (best 0.397), test acc: 0.517 (best 0.516)
In epoch 175, loss: 1.276, train acc: 0.463, val acc: 0.397 (best 0.397), test acc: 0.525 (best 0.516)
In epoch 180, loss: 1.264, train acc: 0.466, val acc: 0.399 (best 0.399), test acc: 0.530 (best 0.527)
In epoch 185, loss: 1.252, train acc: 0.465, val acc: 0.397 (best 0.399), test acc: 0.529 (best 0.527)
In epoch 190, loss: 1.239, train acc: 0.462, val acc: 0.403 (best 0.403), test acc: 0.523 (best 0.523)
In epoch 195, loss: 1.225, train acc: 0.462, val acc: 0.394 (best 0.403), test acc: 0.525 (best 0.523)
In epoch 200, loss: 1.207, train acc: 0.482, val acc: 0.420 (best 0.420), test acc: 0.532 (best 0.532)
In epoch 205, loss: 1.185, train acc: 0.526, val acc: 0.460 (best 0.460), test acc: 0.562 (best 0.562)
In epoch 210, loss: 1.161, train acc: 0.541, val acc: 0.481 (best 0.494), test acc: 0.593 (best 0.600)
In epoch 215, loss: 1.132, train acc: 0.567, val acc: 0.492 (best 0.494), test acc: 0.613 (best 0.600)
In epoch 220, loss: 1.100, train acc: 0.590, val acc: 0.505 (best 0.505), test acc: 0.650 (best 0.650)
In epoch 225, loss: 1.067, train acc: 0.611, val acc: 0.508 (best 0.512), test acc: 0.657 (best 0.659)
In epoch 230, loss: 1.035, train acc: 0.617, val acc: 0.508 (best 0.512), test acc: 0.665 (best 0.659)
In epoch 235, loss: 1.001, train acc: 0.629, val acc: 0.560 (best 0.560), test acc: 0.676 (best 0.676)
In epoch 240, loss: 0.963, train acc: 0.661, val acc: 0.591 (best 0.591), test acc: 0.692 (best 0.692)
In epoch 245, loss: 0.922, train acc: 0.685, val acc: 0.599 (best 0.601), test acc: 0.696 (best 0.696)
In epoch 250, loss: 0.880, train acc: 0.713, val acc: 0.640 (best 0.640), test acc: 0.713 (best 0.713)
In epoch 255, loss: 0.840, train acc: 0.733, val acc: 0.656 (best 0.673), test acc: 0.722 (best 0.722)
In epoch 260, loss: 0.801, train acc: 0.751, val acc: 0.684 (best 0.713), test acc: 0.733 (best 0.716)
In epoch 265, loss: 0.762, train acc: 0.779, val acc: 0.734 (best 0.734), test acc: 0.746 (best 0.746)
In epoch 270, loss: 0.725, train acc: 0.794, val acc: 0.752 (best 0.752), test acc: 0.773 (best 0.773)
In epoch 275, loss: 0.689, train acc: 0.808, val acc: 0.763 (best 0.767), test acc: 0.785 (best 0.783)
In epoch 280, loss: 0.656, train acc: 0.816, val acc: 0.776 (best 0.776), test acc: 0.794 (best 0.794)
In epoch 285, loss: 0.626, train acc: 0.825, val acc: 0.784 (best 0.784), test acc: 0.805 (best 0.797)
In epoch 290, loss: 0.605, train acc: 0.829, val acc: 0.773 (best 0.784), test acc: 0.792 (best 0.797)
In epoch 295, loss: 0.583, train acc: 0.831, val acc: 0.789 (best 0.789), test acc: 0.808 (best 0.801)
In epoch 300, loss: 0.562, train acc: 0.836, val acc: 0.789 (best 0.793), test acc: 0.803 (best 0.803)
In epoch 305, loss: 0.546, train acc: 0.841, val acc: 0.799 (best 0.799), test acc: 0.814 (best 0.814)
In epoch 310, loss: 0.532, train acc: 0.844, val acc: 0.808 (best 0.808), test acc: 0.818 (best 0.818)
In epoch 315, loss: 0.519, train acc: 0.847, val acc: 0.806 (best 0.808), test acc: 0.816 (best 0.818)
In epoch 320, loss: 0.508, train acc: 0.847, val acc: 0.806 (best 0.810), test acc: 0.820 (best 0.820)
In epoch 325, loss: 0.497, train acc: 0.847, val acc: 0.815 (best 0.817), test acc: 0.827 (best 0.829)
In epoch 330, loss: 0.488, train acc: 0.849, val acc: 0.815 (best 0.817), test acc: 0.840 (best 0.829)
In epoch 335, loss: 0.479, train acc: 0.853, val acc: 0.815 (best 0.817), test acc: 0.840 (best 0.829)
In epoch 340, loss: 0.471, train acc: 0.855, val acc: 0.813 (best 0.819), test acc: 0.840 (best 0.840)
In epoch 345, loss: 0.464, train acc: 0.857, val acc: 0.821 (best 0.821), test acc: 0.842 (best 0.842)
In epoch 350, loss: 0.456, train acc: 0.860, val acc: 0.819 (best 0.821), test acc: 0.842 (best 0.842)
In epoch 355, loss: 0.450, train acc: 0.861, val acc: 0.823 (best 0.823), test acc: 0.840 (best 0.840)
In epoch 360, loss: 0.444, train acc: 0.862, val acc: 0.821 (best 0.823), test acc: 0.843 (best 0.840)
In epoch 365, loss: 0.437, train acc: 0.865, val acc: 0.821 (best 0.824), test acc: 0.847 (best 0.843)
In epoch 370, loss: 0.432, train acc: 0.867, val acc: 0.824 (best 0.824), test acc: 0.843 (best 0.843)
In epoch 375, loss: 0.426, train acc: 0.869, val acc: 0.826 (best 0.826), test acc: 0.842 (best 0.842)
In epoch 380, loss: 0.421, train acc: 0.869, val acc: 0.823 (best 0.826), test acc: 0.845 (best 0.842)
In epoch 385, loss: 0.418, train acc: 0.870, val acc: 0.821 (best 0.826), test acc: 0.847 (best 0.842)
In epoch 390, loss: 0.413, train acc: 0.872, val acc: 0.821 (best 0.830), test acc: 0.847 (best 0.843)
In epoch 395, loss: 0.408, train acc: 0.874, val acc: 0.824 (best 0.830), test acc: 0.849 (best 0.843)
In epoch 400, loss: 0.403, train acc: 0.874, val acc: 0.823 (best 0.830), test acc: 0.849 (best 0.843)
In epoch 405, loss: 0.399, train acc: 0.874, val acc: 0.824 (best 0.830), test acc: 0.849 (best 0.843)
In epoch 410, loss: 0.395, train acc: 0.874, val acc: 0.826 (best 0.830), test acc: 0.849 (best 0.843)
In epoch 415, loss: 0.391, train acc: 0.876, val acc: 0.828 (best 0.830), test acc: 0.853 (best 0.843)
In epoch 420, loss: 0.388, train acc: 0.877, val acc: 0.828 (best 0.830), test acc: 0.853 (best 0.843)
In epoch 425, loss: 0.385, train acc: 0.878, val acc: 0.826 (best 0.830), test acc: 0.853 (best 0.843)
In epoch 430, loss: 0.381, train acc: 0.881, val acc: 0.824 (best 0.830), test acc: 0.851 (best 0.843)
In epoch 435, loss: 0.378, train acc: 0.880, val acc: 0.830 (best 0.830), test acc: 0.853 (best 0.843)
In epoch 440, loss: 0.375, train acc: 0.882, val acc: 0.828 (best 0.830), test acc: 0.853 (best 0.843)
In epoch 445, loss: 0.373, train acc: 0.883, val acc: 0.824 (best 0.832), test acc: 0.853 (best 0.853)
In epoch 450, loss: 0.370, train acc: 0.884, val acc: 0.832 (best 0.832), test acc: 0.853 (best 0.853)
In epoch 455, loss: 0.367, train acc: 0.885, val acc: 0.834 (best 0.834), test acc: 0.853 (best 0.853)
In epoch 460, loss: 0.365, train acc: 0.885, val acc: 0.834 (best 0.834), test acc: 0.853 (best 0.853)
In epoch 465, loss: 0.362, train acc: 0.883, val acc: 0.830 (best 0.834), test acc: 0.855 (best 0.853)
In epoch 470, loss: 0.360, train acc: 0.889, val acc: 0.830 (best 0.834), test acc: 0.855 (best 0.853)
In epoch 475, loss: 0.358, train acc: 0.889, val acc: 0.830 (best 0.834), test acc: 0.851 (best 0.853)
In epoch 480, loss: 0.355, train acc: 0.886, val acc: 0.826 (best 0.834), test acc: 0.855 (best 0.853)
In epoch 485, loss: 0.353, train acc: 0.887, val acc: 0.828 (best 0.834), test acc: 0.851 (best 0.853)
In epoch 490, loss: 0.351, train acc: 0.890, val acc: 0.834 (best 0.834), test acc: 0.851 (best 0.853)
In epoch 495, loss: 0.349, train acc: 0.891, val acc: 0.828 (best 0.834), test acc: 0.853 (best 0.853)
In epoch 500, loss: 0.347, train acc: 0.889, val acc: 0.828 (best 0.834), test acc: 0.851 (best 0.853)
In epoch 505, loss: 0.345, train acc: 0.892, val acc: 0.830 (best 0.834), test acc: 0.853 (best 0.853)
In epoch 510, loss: 0.343, train acc: 0.893, val acc: 0.832 (best 0.834), test acc: 0.851 (best 0.853)
In epoch 515, loss: 0.341, train acc: 0.893, val acc: 0.824 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 520, loss: 0.340, train acc: 0.893, val acc: 0.824 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 525, loss: 0.340, train acc: 0.893, val acc: 0.830 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 530, loss: 0.337, train acc: 0.896, val acc: 0.830 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 535, loss: 0.335, train acc: 0.895, val acc: 0.824 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 540, loss: 0.334, train acc: 0.893, val acc: 0.824 (best 0.835), test acc: 0.845 (best 0.851)
In epoch 545, loss: 0.333, train acc: 0.895, val acc: 0.824 (best 0.835), test acc: 0.845 (best 0.851)
In epoch 550, loss: 0.330, train acc: 0.895, val acc: 0.824 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 555, loss: 0.328, train acc: 0.897, val acc: 0.826 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 560, loss: 0.327, train acc: 0.898, val acc: 0.830 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 565, loss: 0.326, train acc: 0.898, val acc: 0.832 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 570, loss: 0.324, train acc: 0.898, val acc: 0.830 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 575, loss: 0.322, train acc: 0.897, val acc: 0.823 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 580, loss: 0.321, train acc: 0.898, val acc: 0.823 (best 0.835), test acc: 0.847 (best 0.851)
In epoch 585, loss: 0.319, train acc: 0.899, val acc: 0.830 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 590, loss: 0.318, train acc: 0.900, val acc: 0.832 (best 0.835), test acc: 0.847 (best 0.851)
In epoch 595, loss: 0.320, train acc: 0.901, val acc: 0.821 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 600, loss: 0.317, train acc: 0.903, val acc: 0.824 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 605, loss: 0.314, train acc: 0.901, val acc: 0.823 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 610, loss: 0.313, train acc: 0.902, val acc: 0.824 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 615, loss: 0.312, train acc: 0.904, val acc: 0.828 (best 0.835), test acc: 0.847 (best 0.851)
In epoch 620, loss: 0.311, train acc: 0.904, val acc: 0.828 (best 0.835), test acc: 0.845 (best 0.851)
In epoch 625, loss: 0.309, train acc: 0.903, val acc: 0.823 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 630, loss: 0.308, train acc: 0.903, val acc: 0.823 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 635, loss: 0.308, train acc: 0.905, val acc: 0.824 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 640, loss: 0.306, train acc: 0.904, val acc: 0.817 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 645, loss: 0.304, train acc: 0.904, val acc: 0.815 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 650, loss: 0.304, train acc: 0.904, val acc: 0.821 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 655, loss: 0.305, train acc: 0.905, val acc: 0.819 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 660, loss: 0.301, train acc: 0.905, val acc: 0.815 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 665, loss: 0.300, train acc: 0.905, val acc: 0.823 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 670, loss: 0.300, train acc: 0.906, val acc: 0.821 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 675, loss: 0.298, train acc: 0.906, val acc: 0.817 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 680, loss: 0.297, train acc: 0.907, val acc: 0.817 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 685, loss: 0.295, train acc: 0.908, val acc: 0.819 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 690, loss: 0.297, train acc: 0.906, val acc: 0.819 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 695, loss: 0.294, train acc: 0.908, val acc: 0.815 (best 0.835), test acc: 0.847 (best 0.851)
In epoch 700, loss: 0.294, train acc: 0.908, val acc: 0.815 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 705, loss: 0.292, train acc: 0.908, val acc: 0.817 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 710, loss: 0.291, train acc: 0.909, val acc: 0.815 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 715, loss: 0.290, train acc: 0.909, val acc: 0.815 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 720, loss: 0.290, train acc: 0.909, val acc: 0.810 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 725, loss: 0.289, train acc: 0.908, val acc: 0.821 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 730, loss: 0.288, train acc: 0.909, val acc: 0.817 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 735, loss: 0.286, train acc: 0.909, val acc: 0.813 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 740, loss: 0.286, train acc: 0.909, val acc: 0.810 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 745, loss: 0.284, train acc: 0.910, val acc: 0.813 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 750, loss: 0.283, train acc: 0.910, val acc: 0.819 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 755, loss: 0.284, train acc: 0.911, val acc: 0.808 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 760, loss: 0.282, train acc: 0.912, val acc: 0.817 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 765, loss: 0.281, train acc: 0.911, val acc: 0.811 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 770, loss: 0.280, train acc: 0.913, val acc: 0.808 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 775, loss: 0.279, train acc: 0.911, val acc: 0.810 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 780, loss: 0.280, train acc: 0.911, val acc: 0.817 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 785, loss: 0.278, train acc: 0.911, val acc: 0.810 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 790, loss: 0.277, train acc: 0.912, val acc: 0.810 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 795, loss: 0.277, train acc: 0.913, val acc: 0.813 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 800, loss: 0.275, train acc: 0.913, val acc: 0.810 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 805, loss: 0.275, train acc: 0.914, val acc: 0.810 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 810, loss: 0.273, train acc: 0.913, val acc: 0.808 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 815, loss: 0.273, train acc: 0.913, val acc: 0.813 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 820, loss: 0.274, train acc: 0.916, val acc: 0.808 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 825, loss: 0.271, train acc: 0.915, val acc: 0.810 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 830, loss: 0.271, train acc: 0.916, val acc: 0.813 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 835, loss: 0.270, train acc: 0.916, val acc: 0.811 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 840, loss: 0.269, train acc: 0.915, val acc: 0.810 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 845, loss: 0.268, train acc: 0.915, val acc: 0.808 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 850, loss: 0.267, train acc: 0.914, val acc: 0.810 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 855, loss: 0.267, train acc: 0.916, val acc: 0.810 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 860, loss: 0.276, train acc: 0.914, val acc: 0.811 (best 0.835), test acc: 0.858 (best 0.851)
In epoch 865, loss: 0.268, train acc: 0.915, val acc: 0.813 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 870, loss: 0.267, train acc: 0.917, val acc: 0.815 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 875, loss: 0.265, train acc: 0.917, val acc: 0.813 (best 0.835), test acc: 0.855 (best 0.851)
In epoch 880, loss: 0.264, train acc: 0.916, val acc: 0.813 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 885, loss: 0.263, train acc: 0.917, val acc: 0.810 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 890, loss: 0.262, train acc: 0.919, val acc: 0.808 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 895, loss: 0.261, train acc: 0.918, val acc: 0.810 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 900, loss: 0.261, train acc: 0.920, val acc: 0.808 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 905, loss: 0.260, train acc: 0.918, val acc: 0.808 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 910, loss: 0.260, train acc: 0.919, val acc: 0.810 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 915, loss: 0.259, train acc: 0.919, val acc: 0.810 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 920, loss: 0.258, train acc: 0.921, val acc: 0.810 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 925, loss: 0.258, train acc: 0.919, val acc: 0.810 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 930, loss: 0.257, train acc: 0.921, val acc: 0.808 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 935, loss: 0.257, train acc: 0.920, val acc: 0.808 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 940, loss: 0.257, train acc: 0.917, val acc: 0.808 (best 0.835), test acc: 0.851 (best 0.851)
In epoch 945, loss: 0.255, train acc: 0.921, val acc: 0.806 (best 0.835), test acc: 0.847 (best 0.851)
In epoch 950, loss: 0.255, train acc: 0.922, val acc: 0.811 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 955, loss: 0.254, train acc: 0.921, val acc: 0.806 (best 0.835), test acc: 0.847 (best 0.851)
In epoch 960, loss: 0.253, train acc: 0.922, val acc: 0.804 (best 0.835), test acc: 0.847 (best 0.851)
In epoch 965, loss: 0.254, train acc: 0.922, val acc: 0.810 (best 0.835), test acc: 0.853 (best 0.851)
In epoch 970, loss: 0.252, train acc: 0.922, val acc: 0.806 (best 0.835), test acc: 0.847 (best 0.851)
In epoch 975, loss: 0.252, train acc: 0.919, val acc: 0.804 (best 0.835), test acc: 0.847 (best 0.851)
In epoch 980, loss: 0.251, train acc: 0.922, val acc: 0.806 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 985, loss: 0.250, train acc: 0.922, val acc: 0.806 (best 0.835), test acc: 0.849 (best 0.851)
In epoch 990, loss: 0.252, train acc: 0.918, val acc: 0.806 (best 0.835), test acc: 0.847 (best 0.851)
In epoch 995, loss: 0.249, train acc: 0.923, val acc: 0.806 (best 0.835), test acc: 0.847 (best 0.851)
In epoch 1000, loss: 0.250, train acc: 0.924, val acc: 0.808 (best 0.835), test acc: 0.849 (best 0.851)
