The result is shown here.
In epoch 280, loss: 0.889, train acc: 0.706, val acc: 0.684 (best 0.684), test acc: 0.661 (best 0.661)
In epoch 285, loss: 0.848, train acc: 0.726, val acc: 0.682 (best 0.688), test acc: 0.674 (best 0.670)
In epoch 290, loss: 0.814, train acc: 0.736, val acc: 0.684 (best 0.688), test acc: 0.696 (best 0.670)
In epoch 295, loss: 0.785, train acc: 0.754, val acc: 0.693 (best 0.693), test acc: 0.700 (best 0.700)
In epoch 300, loss: 0.763, train acc: 0.764, val acc: 0.699 (best 0.699), test acc: 0.716 (best 0.705)
In epoch 305, loss: 0.742, train acc: 0.762, val acc: 0.702 (best 0.706), test acc: 0.722 (best 0.716)
In epoch 310, loss: 0.724, train acc: 0.775, val acc: 0.713 (best 0.713), test acc: 0.733 (best 0.733)
In epoch 315, loss: 0.710, train acc: 0.783, val acc: 0.715 (best 0.719), test acc: 0.737 (best 0.737)
In epoch 320, loss: 0.695, train acc: 0.790, val acc: 0.721 (best 0.723), test acc: 0.744 (best 0.738)
In epoch 325, loss: 0.683, train acc: 0.795, val acc: 0.717 (best 0.726), test acc: 0.746 (best 0.744)
In epoch 330, loss: 0.672, train acc: 0.799, val acc: 0.723 (best 0.726), test acc: 0.753 (best 0.744)
In epoch 335, loss: 0.663, train acc: 0.801, val acc: 0.723 (best 0.726), test acc: 0.750 (best 0.744)
In epoch 340, loss: 0.653, train acc: 0.804, val acc: 0.723 (best 0.726), test acc: 0.753 (best 0.744)
In epoch 345, loss: 0.645, train acc: 0.805, val acc: 0.723 (best 0.734), test acc: 0.757 (best 0.757)
In epoch 350, loss: 0.636, train acc: 0.807, val acc: 0.728 (best 0.734), test acc: 0.755 (best 0.757)
In epoch 355, loss: 0.629, train acc: 0.807, val acc: 0.732 (best 0.734), test acc: 0.757 (best 0.757)
In epoch 360, loss: 0.621, train acc: 0.812, val acc: 0.734 (best 0.736), test acc: 0.761 (best 0.761)
In epoch 365, loss: 0.615, train acc: 0.815, val acc: 0.741 (best 0.741), test acc: 0.759 (best 0.759)
In epoch 370, loss: 0.607, train acc: 0.817, val acc: 0.736 (best 0.749), test acc: 0.766 (best 0.761)
In epoch 375, loss: 0.601, train acc: 0.820, val acc: 0.741 (best 0.749), test acc: 0.764 (best 0.761)
In epoch 380, loss: 0.594, train acc: 0.825, val acc: 0.743 (best 0.750), test acc: 0.770 (best 0.759)
In epoch 385, loss: 0.588, train acc: 0.825, val acc: 0.745 (best 0.750), test acc: 0.762 (best 0.759)
In epoch 390, loss: 0.582, train acc: 0.831, val acc: 0.741 (best 0.750), test acc: 0.770 (best 0.759)
In epoch 395, loss: 0.576, train acc: 0.833, val acc: 0.743 (best 0.750), test acc: 0.768 (best 0.759)
In epoch 400, loss: 0.571, train acc: 0.833, val acc: 0.745 (best 0.750), test acc: 0.761 (best 0.759)
In epoch 405, loss: 0.565, train acc: 0.839, val acc: 0.747 (best 0.750), test acc: 0.770 (best 0.759)
In epoch 410, loss: 0.559, train acc: 0.839, val acc: 0.749 (best 0.750), test acc: 0.768 (best 0.759)
In epoch 415, loss: 0.553, train acc: 0.841, val acc: 0.750 (best 0.752), test acc: 0.768 (best 0.768)
In epoch 420, loss: 0.548, train acc: 0.839, val acc: 0.756 (best 0.756), test acc: 0.772 (best 0.772)
In epoch 425, loss: 0.546, train acc: 0.839, val acc: 0.745 (best 0.756), test acc: 0.761 (best 0.772)
In epoch 430, loss: 0.537, train acc: 0.842, val acc: 0.752 (best 0.758), test acc: 0.766 (best 0.766)
In epoch 435, loss: 0.533, train acc: 0.844, val acc: 0.760 (best 0.760), test acc: 0.764 (best 0.764)
In epoch 440, loss: 0.528, train acc: 0.845, val acc: 0.754 (best 0.760), test acc: 0.766 (best 0.764)
In epoch 445, loss: 0.522, train acc: 0.850, val acc: 0.756 (best 0.760), test acc: 0.759 (best 0.764)
In epoch 450, loss: 0.518, train acc: 0.849, val acc: 0.763 (best 0.763), test acc: 0.761 (best 0.761)
In epoch 455, loss: 0.514, train acc: 0.852, val acc: 0.762 (best 0.763), test acc: 0.761 (best 0.761)
In epoch 460, loss: 0.509, train acc: 0.854, val acc: 0.763 (best 0.765), test acc: 0.759 (best 0.762)
In epoch 465, loss: 0.505, train acc: 0.854, val acc: 0.769 (best 0.769), test acc: 0.764 (best 0.764)
In epoch 470, loss: 0.500, train acc: 0.857, val acc: 0.767 (best 0.769), test acc: 0.761 (best 0.764)
In epoch 475, loss: 0.496, train acc: 0.857, val acc: 0.771 (best 0.771), test acc: 0.762 (best 0.768)
In epoch 480, loss: 0.492, train acc: 0.860, val acc: 0.771 (best 0.773), test acc: 0.759 (best 0.762)
In epoch 485, loss: 0.489, train acc: 0.857, val acc: 0.773 (best 0.774), test acc: 0.762 (best 0.759)
In epoch 490, loss: 0.486, train acc: 0.858, val acc: 0.767 (best 0.774), test acc: 0.764 (best 0.759)
In epoch 495, loss: 0.481, train acc: 0.864, val acc: 0.767 (best 0.774), test acc: 0.761 (best 0.759)
In epoch 500, loss: 0.479, train acc: 0.860, val acc: 0.771 (best 0.774), test acc: 0.764 (best 0.759)
In epoch 505, loss: 0.475, train acc: 0.859, val acc: 0.773 (best 0.774), test acc: 0.766 (best 0.759)
In epoch 510, loss: 0.471, train acc: 0.862, val acc: 0.773 (best 0.774), test acc: 0.766 (best 0.759)
In epoch 515, loss: 0.468, train acc: 0.865, val acc: 0.771 (best 0.774), test acc: 0.764 (best 0.759)
In epoch 520, loss: 0.464, train acc: 0.864, val acc: 0.771 (best 0.774), test acc: 0.762 (best 0.759)
In epoch 525, loss: 0.461, train acc: 0.864, val acc: 0.771 (best 0.774), test acc: 0.764 (best 0.759)
In epoch 530, loss: 0.458, train acc: 0.865, val acc: 0.773 (best 0.774), test acc: 0.764 (best 0.759)
In epoch 535, loss: 0.455, train acc: 0.868, val acc: 0.771 (best 0.774), test acc: 0.764 (best 0.759)
In epoch 540, loss: 0.452, train acc: 0.868, val acc: 0.771 (best 0.774), test acc: 0.764 (best 0.759)
In epoch 545, loss: 0.449, train acc: 0.866, val acc: 0.771 (best 0.774), test acc: 0.766 (best 0.759)
In epoch 550, loss: 0.446, train acc: 0.868, val acc: 0.769 (best 0.774), test acc: 0.766 (best 0.759)
In epoch 555, loss: 0.443, train acc: 0.869, val acc: 0.769 (best 0.774), test acc: 0.770 (best 0.759)
In epoch 560, loss: 0.440, train acc: 0.868, val acc: 0.767 (best 0.774), test acc: 0.770 (best 0.759)
In epoch 565, loss: 0.436, train acc: 0.869, val acc: 0.769 (best 0.774), test acc: 0.768 (best 0.759)
In epoch 570, loss: 0.434, train acc: 0.869, val acc: 0.769 (best 0.774), test acc: 0.772 (best 0.759)
In epoch 575, loss: 0.431, train acc: 0.870, val acc: 0.774 (best 0.774), test acc: 0.768 (best 0.759)
In epoch 580, loss: 0.429, train acc: 0.871, val acc: 0.774 (best 0.776), test acc: 0.772 (best 0.773)
In epoch 585, loss: 0.426, train acc: 0.874, val acc: 0.773 (best 0.776), test acc: 0.770 (best 0.773)
In epoch 590, loss: 0.423, train acc: 0.873, val acc: 0.776 (best 0.778), test acc: 0.768 (best 0.764)
In epoch 595, loss: 0.421, train acc: 0.874, val acc: 0.774 (best 0.778), test acc: 0.770 (best 0.764)
In epoch 600, loss: 0.420, train acc: 0.876, val acc: 0.771 (best 0.778), test acc: 0.773 (best 0.764)
In epoch 605, loss: 0.417, train acc: 0.875, val acc: 0.774 (best 0.778), test acc: 0.766 (best 0.764)
In epoch 610, loss: 0.416, train acc: 0.871, val acc: 0.780 (best 0.780), test acc: 0.770 (best 0.770)
In epoch 615, loss: 0.412, train acc: 0.872, val acc: 0.778 (best 0.780), test acc: 0.768 (best 0.770)
In epoch 620, loss: 0.409, train acc: 0.879, val acc: 0.774 (best 0.780), test acc: 0.766 (best 0.770)
In epoch 625, loss: 0.407, train acc: 0.880, val acc: 0.774 (best 0.780), test acc: 0.772 (best 0.770)
In epoch 630, loss: 0.405, train acc: 0.880, val acc: 0.769 (best 0.780), test acc: 0.768 (best 0.770)
In epoch 635, loss: 0.403, train acc: 0.881, val acc: 0.767 (best 0.780), test acc: 0.770 (best 0.770)
In epoch 640, loss: 0.401, train acc: 0.879, val acc: 0.771 (best 0.780), test acc: 0.764 (best 0.770)
In epoch 645, loss: 0.408, train acc: 0.882, val acc: 0.780 (best 0.780), test acc: 0.772 (best 0.770)
In epoch 650, loss: 0.401, train acc: 0.882, val acc: 0.776 (best 0.782), test acc: 0.770 (best 0.768)
In epoch 655, loss: 0.399, train acc: 0.882, val acc: 0.778 (best 0.782), test acc: 0.772 (best 0.768)
In epoch 660, loss: 0.394, train acc: 0.880, val acc: 0.771 (best 0.782), test acc: 0.768 (best 0.768)
In epoch 665, loss: 0.393, train acc: 0.884, val acc: 0.773 (best 0.782), test acc: 0.762 (best 0.768)
In epoch 670, loss: 0.391, train acc: 0.884, val acc: 0.773 (best 0.782), test acc: 0.762 (best 0.768)
In epoch 675, loss: 0.389, train acc: 0.881, val acc: 0.773 (best 0.782), test acc: 0.762 (best 0.768)
