The result is shown here.
In epoch 0, loss: 1.946, train acc: 0.155, val acc: 0.081 (best 0.081), test acc: 0.193 (best 0.193)
In epoch 375, loss: 0.541, train acc: 0.867, val acc: 0.754 (best 0.758), test acc: 0.764 (best 0.764)
In epoch 380, loss: 0.537, train acc: 0.869, val acc: 0.758 (best 0.758), test acc: 0.762 (best 0.764)
In epoch 385, loss: 0.531, train acc: 0.869, val acc: 0.758 (best 0.760), test acc: 0.766 (best 0.768)
In epoch 390, loss: 0.528, train acc: 0.872, val acc: 0.760 (best 0.762), test acc: 0.768 (best 0.768)
In epoch 395, loss: 0.523, train acc: 0.873, val acc: 0.763 (best 0.763), test acc: 0.770 (best 0.768)
In epoch 400, loss: 0.519, train acc: 0.871, val acc: 0.763 (best 0.763), test acc: 0.772 (best 0.768)
In epoch 405, loss: 0.516, train acc: 0.871, val acc: 0.765 (best 0.767), test acc: 0.773 (best 0.770)
In epoch 410, loss: 0.511, train acc: 0.875, val acc: 0.767 (best 0.767), test acc: 0.770 (best 0.770)
In epoch 415, loss: 0.509, train acc: 0.875, val acc: 0.767 (best 0.769), test acc: 0.773 (best 0.773)
In epoch 420, loss: 0.505, train acc: 0.876, val acc: 0.767 (best 0.771), test acc: 0.775 (best 0.773)
In epoch 425, loss: 0.503, train acc: 0.874, val acc: 0.771 (best 0.771), test acc: 0.773 (best 0.773)
In epoch 430, loss: 0.498, train acc: 0.877, val acc: 0.771 (best 0.771), test acc: 0.775 (best 0.773)
In epoch 435, loss: 0.497, train acc: 0.876, val acc: 0.769 (best 0.771), test acc: 0.777 (best 0.773)
In epoch 440, loss: 0.493, train acc: 0.877, val acc: 0.771 (best 0.773), test acc: 0.775 (best 0.777)
In epoch 445, loss: 0.491, train acc: 0.876, val acc: 0.774 (best 0.776), test acc: 0.779 (best 0.779)
In epoch 450, loss: 0.488, train acc: 0.877, val acc: 0.774 (best 0.776), test acc: 0.779 (best 0.779)
In epoch 455, loss: 0.487, train acc: 0.877, val acc: 0.769 (best 0.776), test acc: 0.779 (best 0.779)
In epoch 460, loss: 0.483, train acc: 0.877, val acc: 0.771 (best 0.776), test acc: 0.779 (best 0.779)
In epoch 465, loss: 0.480, train acc: 0.879, val acc: 0.773 (best 0.776), test acc: 0.779 (best 0.779)
In epoch 470, loss: 0.478, train acc: 0.879, val acc: 0.774 (best 0.776), test acc: 0.781 (best 0.779)
In epoch 475, loss: 0.475, train acc: 0.879, val acc: 0.773 (best 0.776), test acc: 0.781 (best 0.779)
In epoch 480, loss: 0.474, train acc: 0.878, val acc: 0.773 (best 0.776), test acc: 0.783 (best 0.779)
In epoch 485, loss: 0.471, train acc: 0.881, val acc: 0.773 (best 0.776), test acc: 0.781 (best 0.779)
In epoch 490, loss: 0.468, train acc: 0.882, val acc: 0.773 (best 0.776), test acc: 0.781 (best 0.779)
In epoch 495, loss: 0.467, train acc: 0.878, val acc: 0.773 (best 0.776), test acc: 0.783 (best 0.779)
In epoch 500, loss: 0.463, train acc: 0.881, val acc: 0.776 (best 0.776), test acc: 0.781 (best 0.779)
In epoch 505, loss: 0.461, train acc: 0.882, val acc: 0.776 (best 0.776), test acc: 0.785 (best 0.779)
In epoch 510, loss: 0.460, train acc: 0.881, val acc: 0.773 (best 0.776), test acc: 0.785 (best 0.779)
In epoch 515, loss: 0.458, train acc: 0.881, val acc: 0.773 (best 0.776), test acc: 0.785 (best 0.779)
In epoch 520, loss: 0.454, train acc: 0.882, val acc: 0.776 (best 0.778), test acc: 0.785 (best 0.785)
In epoch 525, loss: 0.453, train acc: 0.882, val acc: 0.776 (best 0.778), test acc: 0.786 (best 0.785)
In epoch 530, loss: 0.450, train acc: 0.882, val acc: 0.773 (best 0.778), test acc: 0.785 (best 0.785)
In epoch 535, loss: 0.448, train acc: 0.882, val acc: 0.776 (best 0.778), test acc: 0.790 (best 0.785)
In epoch 540, loss: 0.447, train acc: 0.881, val acc: 0.776 (best 0.778), test acc: 0.788 (best 0.785)
In epoch 545, loss: 0.443, train acc: 0.884, val acc: 0.773 (best 0.778), test acc: 0.790 (best 0.785)
In epoch 550, loss: 0.441, train acc: 0.884, val acc: 0.774 (best 0.778), test acc: 0.790 (best 0.785)
In epoch 555, loss: 0.440, train acc: 0.885, val acc: 0.776 (best 0.778), test acc: 0.788 (best 0.785)
In epoch 560, loss: 0.437, train acc: 0.885, val acc: 0.778 (best 0.778), test acc: 0.788 (best 0.785)
In epoch 565, loss: 0.436, train acc: 0.886, val acc: 0.776 (best 0.778), test acc: 0.786 (best 0.785)
In epoch 570, loss: 0.433, train acc: 0.886, val acc: 0.776 (best 0.778), test acc: 0.790 (best 0.785)
In epoch 575, loss: 0.432, train acc: 0.887, val acc: 0.780 (best 0.780), test acc: 0.792 (best 0.790)
In epoch 580, loss: 0.429, train acc: 0.887, val acc: 0.778 (best 0.780), test acc: 0.794 (best 0.790)
In epoch 585, loss: 0.427, train acc: 0.888, val acc: 0.774 (best 0.780), test acc: 0.796 (best 0.790)
In epoch 590, loss: 0.425, train acc: 0.889, val acc: 0.778 (best 0.780), test acc: 0.794 (best 0.790)
In epoch 595, loss: 0.423, train acc: 0.890, val acc: 0.778 (best 0.780), test acc: 0.794 (best 0.790)
In epoch 600, loss: 0.422, train acc: 0.888, val acc: 0.771 (best 0.780), test acc: 0.796 (best 0.790)
In epoch 605, loss: 0.419, train acc: 0.890, val acc: 0.778 (best 0.780), test acc: 0.794 (best 0.790)
In epoch 610, loss: 0.418, train acc: 0.890, val acc: 0.778 (best 0.780), test acc: 0.796 (best 0.790)
In epoch 615, loss: 0.415, train acc: 0.891, val acc: 0.780 (best 0.780), test acc: 0.794 (best 0.790)
In epoch 620, loss: 0.414, train acc: 0.890, val acc: 0.771 (best 0.780), test acc: 0.794 (best 0.790)
In epoch 625, loss: 0.412, train acc: 0.891, val acc: 0.769 (best 0.780), test acc: 0.794 (best 0.790)
In epoch 630, loss: 0.410, train acc: 0.892, val acc: 0.780 (best 0.780), test acc: 0.796 (best 0.790)
In epoch 635, loss: 0.408, train acc: 0.893, val acc: 0.778 (best 0.780), test acc: 0.796 (best 0.790)
In epoch 640, loss: 0.406, train acc: 0.892, val acc: 0.776 (best 0.780), test acc: 0.796 (best 0.790)
In epoch 645, loss: 0.404, train acc: 0.893, val acc: 0.774 (best 0.780), test acc: 0.794 (best 0.790)
In epoch 650, loss: 0.402, train acc: 0.892, val acc: 0.780 (best 0.780), test acc: 0.794 (best 0.790)
In epoch 655, loss: 0.400, train acc: 0.893, val acc: 0.782 (best 0.782), test acc: 0.797 (best 0.796)
In epoch 660, loss: 0.400, train acc: 0.894, val acc: 0.774 (best 0.782), test acc: 0.794 (best 0.796)
In epoch 665, loss: 0.398, train acc: 0.895, val acc: 0.776 (best 0.784), test acc: 0.794 (best 0.797)
In epoch 670, loss: 0.395, train acc: 0.897, val acc: 0.780 (best 0.784), test acc: 0.797 (best 0.797)
In epoch 675, loss: 0.393, train acc: 0.898, val acc: 0.782 (best 0.784), test acc: 0.797 (best 0.797)
In epoch 680, loss: 0.392, train acc: 0.896, val acc: 0.780 (best 0.784), test acc: 0.797 (best 0.797)
In epoch 685, loss: 0.390, train acc: 0.898, val acc: 0.780 (best 0.784), test acc: 0.797 (best 0.797)
In epoch 690, loss: 0.389, train acc: 0.898, val acc: 0.778 (best 0.784), test acc: 0.796 (best 0.797)
In epoch 695, loss: 0.387, train acc: 0.898, val acc: 0.778 (best 0.784), test acc: 0.796 (best 0.797)
In epoch 700, loss: 0.385, train acc: 0.898, val acc: 0.780 (best 0.784), test acc: 0.797 (best 0.797)
In epoch 705, loss: 0.383, train acc: 0.900, val acc: 0.780 (best 0.784), test acc: 0.799 (best 0.797)
In epoch 710, loss: 0.382, train acc: 0.898, val acc: 0.778 (best 0.784), test acc: 0.799 (best 0.797)
In epoch 715, loss: 0.380, train acc: 0.900, val acc: 0.778 (best 0.784), test acc: 0.797 (best 0.797)
In epoch 720, loss: 0.379, train acc: 0.898, val acc: 0.780 (best 0.784), test acc: 0.799 (best 0.797)
In epoch 725, loss: 0.376, train acc: 0.900, val acc: 0.780 (best 0.784), test acc: 0.801 (best 0.797)
In epoch 730, loss: 0.375, train acc: 0.901, val acc: 0.784 (best 0.784), test acc: 0.799 (best 0.797)
In epoch 735, loss: 0.373, train acc: 0.902, val acc: 0.784 (best 0.786), test acc: 0.801 (best 0.799)
In epoch 740, loss: 0.372, train acc: 0.901, val acc: 0.786 (best 0.786), test acc: 0.801 (best 0.799)
In epoch 745, loss: 0.370, train acc: 0.903, val acc: 0.782 (best 0.786), test acc: 0.801 (best 0.799)
In epoch 750, loss: 0.369, train acc: 0.901, val acc: 0.786 (best 0.787), test acc: 0.801 (best 0.801)
In epoch 755, loss: 0.367, train acc: 0.903, val acc: 0.786 (best 0.787), test acc: 0.801 (best 0.801)
In epoch 760, loss: 0.365, train acc: 0.903, val acc: 0.787 (best 0.787), test acc: 0.801 (best 0.801)
In epoch 765, loss: 0.364, train acc: 0.902, val acc: 0.787 (best 0.789), test acc: 0.801 (best 0.801)
In epoch 770, loss: 0.362, train acc: 0.902, val acc: 0.787 (best 0.789), test acc: 0.801 (best 0.801)
In epoch 775, loss: 0.360, train acc: 0.903, val acc: 0.787 (best 0.789), test acc: 0.801 (best 0.801)
In epoch 780, loss: 0.359, train acc: 0.903, val acc: 0.789 (best 0.789), test acc: 0.801 (best 0.801)
In epoch 785, loss: 0.357, train acc: 0.904, val acc: 0.789 (best 0.791), test acc: 0.803 (best 0.803)
In epoch 790, loss: 0.355, train acc: 0.905, val acc: 0.791 (best 0.791), test acc: 0.803 (best 0.803)
In epoch 795, loss: 0.356, train acc: 0.904, val acc: 0.786 (best 0.793), test acc: 0.799 (best 0.803)
In epoch 800, loss: 0.353, train acc: 0.904, val acc: 0.791 (best 0.795), test acc: 0.803 (best 0.803)
In epoch 805, loss: 0.352, train acc: 0.904, val acc: 0.795 (best 0.795), test acc: 0.803 (best 0.803)
In epoch 810, loss: 0.350, train acc: 0.904, val acc: 0.795 (best 0.797), test acc: 0.803 (best 0.803)
In epoch 815, loss: 0.348, train acc: 0.903, val acc: 0.797 (best 0.797), test acc: 0.803 (best 0.803)
In epoch 820, loss: 0.348, train acc: 0.903, val acc: 0.789 (best 0.799), test acc: 0.799 (best 0.803)
In epoch 825, loss: 0.345, train acc: 0.903, val acc: 0.799 (best 0.799), test acc: 0.803 (best 0.803)
In epoch 830, loss: 0.344, train acc: 0.905, val acc: 0.797 (best 0.800), test acc: 0.803 (best 0.803)
In epoch 835, loss: 0.342, train acc: 0.904, val acc: 0.797 (best 0.800), test acc: 0.801 (best 0.803)
In epoch 840, loss: 0.341, train acc: 0.904, val acc: 0.795 (best 0.800), test acc: 0.801 (best 0.803)
In epoch 845, loss: 0.340, train acc: 0.905, val acc: 0.800 (best 0.800), test acc: 0.803 (best 0.803)
In epoch 850, loss: 0.338, train acc: 0.906, val acc: 0.800 (best 0.800), test acc: 0.803 (best 0.803)
In epoch 855, loss: 0.337, train acc: 0.903, val acc: 0.795 (best 0.800), test acc: 0.799 (best 0.803)
In epoch 860, loss: 0.335, train acc: 0.906, val acc: 0.799 (best 0.800), test acc: 0.801 (best 0.803)
In epoch 865, loss: 0.334, train acc: 0.904, val acc: 0.800 (best 0.800), test acc: 0.805 (best 0.803)
In epoch 870, loss: 0.333, train acc: 0.905, val acc: 0.795 (best 0.800), test acc: 0.803 (best 0.803)
In epoch 875, loss: 0.331, train acc: 0.905, val acc: 0.795 (best 0.800), test acc: 0.803 (best 0.803)
In epoch 880, loss: 0.330, train acc: 0.903, val acc: 0.799 (best 0.800), test acc: 0.805 (best 0.803)
In epoch 885, loss: 0.328, train acc: 0.905, val acc: 0.800 (best 0.800), test acc: 0.803 (best 0.803)
In epoch 890, loss: 0.328, train acc: 0.905, val acc: 0.793 (best 0.800), test acc: 0.801 (best 0.803)
In epoch 895, loss: 0.326, train acc: 0.905, val acc: 0.802 (best 0.802), test acc: 0.803 (best 0.803)
In epoch 900, loss: 0.325, train acc: 0.904, val acc: 0.800 (best 0.802), test acc: 0.803 (best 0.803)
In epoch 905, loss: 0.324, train acc: 0.905, val acc: 0.795 (best 0.802), test acc: 0.803 (best 0.803)
In epoch 910, loss: 0.322, train acc: 0.905, val acc: 0.797 (best 0.802), test acc: 0.803 (best 0.803)
In epoch 915, loss: 0.322, train acc: 0.903, val acc: 0.802 (best 0.804), test acc: 0.805 (best 0.803)
In epoch 920, loss: 0.320, train acc: 0.905, val acc: 0.800 (best 0.804), test acc: 0.803 (best 0.803)
In epoch 925, loss: 0.319, train acc: 0.906, val acc: 0.795 (best 0.804), test acc: 0.803 (best 0.803)
In epoch 930, loss: 0.317, train acc: 0.905, val acc: 0.802 (best 0.804), test acc: 0.805 (best 0.803)
In epoch 935, loss: 0.316, train acc: 0.905, val acc: 0.800 (best 0.804), test acc: 0.805 (best 0.803)
In epoch 940, loss: 0.315, train acc: 0.906, val acc: 0.797 (best 0.804), test acc: 0.799 (best 0.803)
In epoch 945, loss: 0.313, train acc: 0.907, val acc: 0.799 (best 0.804), test acc: 0.801 (best 0.803)
In epoch 950, loss: 0.313, train acc: 0.906, val acc: 0.800 (best 0.804), test acc: 0.805 (best 0.803)
In epoch 955, loss: 0.312, train acc: 0.908, val acc: 0.795 (best 0.804), test acc: 0.799 (best 0.803)
In epoch 960, loss: 0.311, train acc: 0.908, val acc: 0.791 (best 0.804), test acc: 0.799 (best 0.803)
In epoch 965, loss: 0.309, train acc: 0.909, val acc: 0.797 (best 0.804), test acc: 0.801 (best 0.803)
In epoch 970, loss: 0.308, train acc: 0.905, val acc: 0.799 (best 0.804), test acc: 0.799 (best 0.803)
In epoch 975, loss: 0.307, train acc: 0.906, val acc: 0.800 (best 0.804), test acc: 0.799 (best 0.803)
In epoch 980, loss: 0.305, train acc: 0.909, val acc: 0.799 (best 0.804), test acc: 0.797 (best 0.803)
In epoch 985, loss: 0.304, train acc: 0.909, val acc: 0.797 (best 0.804), test acc: 0.797 (best 0.803)
In epoch 990, loss: 0.304, train acc: 0.905, val acc: 0.800 (best 0.804), test acc: 0.799 (best 0.803)
In epoch 995, loss: 0.302, train acc: 0.909, val acc: 0.800 (best 0.804), test acc: 0.799 (best 0.803)
In epoch 1000, loss: 0.301, train acc: 0.908, val acc: 0.797 (best 0.804), test acc: 0.797 (best 0.803)
