The result is shown here.
In epoch 555, loss: 0.398, train acc: 0.877, val acc: 0.767 (best 0.778), test acc: 0.783 (best 0.773)
In epoch 560, loss: 0.396, train acc: 0.876, val acc: 0.774 (best 0.778), test acc: 0.790 (best 0.773)
In epoch 565, loss: 0.394, train acc: 0.877, val acc: 0.773 (best 0.778), test acc: 0.792 (best 0.773)
In epoch 570, loss: 0.394, train acc: 0.879, val acc: 0.763 (best 0.778), test acc: 0.783 (best 0.773)
In epoch 575, loss: 0.390, train acc: 0.878, val acc: 0.773 (best 0.778), test acc: 0.788 (best 0.773)
In epoch 580, loss: 0.389, train acc: 0.877, val acc: 0.776 (best 0.778), test acc: 0.790 (best 0.773)
In epoch 585, loss: 0.387, train acc: 0.879, val acc: 0.773 (best 0.778), test acc: 0.785 (best 0.773)
In epoch 590, loss: 0.386, train acc: 0.879, val acc: 0.767 (best 0.778), test acc: 0.781 (best 0.773)
In epoch 595, loss: 0.383, train acc: 0.879, val acc: 0.771 (best 0.778), test acc: 0.783 (best 0.773)
In epoch 600, loss: 0.382, train acc: 0.879, val acc: 0.774 (best 0.778), test acc: 0.788 (best 0.773)
In epoch 605, loss: 0.380, train acc: 0.879, val acc: 0.769 (best 0.778), test acc: 0.785 (best 0.773)
In epoch 610, loss: 0.379, train acc: 0.881, val acc: 0.771 (best 0.778), test acc: 0.779 (best 0.773)
In epoch 615, loss: 0.378, train acc: 0.880, val acc: 0.778 (best 0.778), test acc: 0.790 (best 0.773)
In epoch 620, loss: 0.375, train acc: 0.883, val acc: 0.773 (best 0.778), test acc: 0.786 (best 0.773)
In epoch 625, loss: 0.374, train acc: 0.883, val acc: 0.769 (best 0.778), test acc: 0.781 (best 0.773)
In epoch 630, loss: 0.372, train acc: 0.882, val acc: 0.778 (best 0.778), test acc: 0.788 (best 0.773)
In epoch 635, loss: 0.373, train acc: 0.884, val acc: 0.767 (best 0.778), test acc: 0.777 (best 0.773)
In epoch 640, loss: 0.369, train acc: 0.883, val acc: 0.774 (best 0.778), test acc: 0.777 (best 0.773)
In epoch 645, loss: 0.367, train acc: 0.882, val acc: 0.778 (best 0.778), test acc: 0.777 (best 0.773)
In epoch 650, loss: 0.366, train acc: 0.883, val acc: 0.780 (best 0.780), test acc: 0.779 (best 0.781)
In epoch 655, loss: 0.365, train acc: 0.886, val acc: 0.778 (best 0.780), test acc: 0.781 (best 0.781)
In epoch 660, loss: 0.363, train acc: 0.886, val acc: 0.776 (best 0.780), test acc: 0.773 (best 0.781)
In epoch 665, loss: 0.362, train acc: 0.887, val acc: 0.776 (best 0.780), test acc: 0.773 (best 0.781)
In epoch 670, loss: 0.360, train acc: 0.889, val acc: 0.776 (best 0.780), test acc: 0.777 (best 0.781)
In epoch 675, loss: 0.359, train acc: 0.888, val acc: 0.776 (best 0.780), test acc: 0.775 (best 0.781)
In epoch 680, loss: 0.357, train acc: 0.887, val acc: 0.778 (best 0.780), test acc: 0.777 (best 0.781)
In epoch 685, loss: 0.356, train acc: 0.890, val acc: 0.774 (best 0.780), test acc: 0.777 (best 0.781)
In epoch 690, loss: 0.354, train acc: 0.890, val acc: 0.776 (best 0.780), test acc: 0.775 (best 0.781)
In epoch 695, loss: 0.353, train acc: 0.889, val acc: 0.778 (best 0.780), test acc: 0.773 (best 0.781)
In epoch 700, loss: 0.351, train acc: 0.893, val acc: 0.774 (best 0.782), test acc: 0.773 (best 0.770)
